passage_id,farm_source,n_images,bcs_classes,primary_bcs,sample_files,assigned_split
GS_17,GS_Gansu,6,{'4.25': 6},4.25,GS_17_1.jpg;GS_17_2.jpg;GS_17_3.jpg,train
GS_170,GS_Gansu,8,{'3.75': 8},3.75,GS_170_1.jpg;GS_170_2.jpg;GS_170_3.jpg,train
GS_1700,GS_Gansu,16,{'4.0': 16},4.0,GS_1700_1.jpg;GS_1700_10.jpg;GS_1700_11.jpg,train
GS_1701,GS_Gansu,5,{'4.25': 5},4.25,GS_1701_1.jpg;GS_1701_2.jpg;GS_1701_3.jpg,val
GS_1702,GS_Gansu,5,{'4.25': 5},4.25,GS_1702_1.jpg;GS_1702_2.jpg;GS_1702_3.jpg,test
GS_1703,GS_Gansu,5,{'4.0': 5},4.0,GS_1703_1.jpg;GS_1703_2.jpg;GS_1703_3.jpg,train
GS_1704,GS_Gansu,7,{'3.5': 7},3.5,GS_1704_1.jpg;GS_1704_2.jpg;GS_1704_3.jpg,train
GS_1705,GS_Gansu,5,{'4.25': 5},4.25,GS_1705_1.jpg;GS_1705_2.jpg;GS_1705_3.jpg,test
GS_1706,GS_Gansu,7,{'4.25': 7},4.25,GS_1706_1.jpg;GS_1706_2.jpg;GS_1706_3.jpg,train
GS_1707,GS_Gansu,10,{'4.0': 10},4.0,GS_1707_1.jpg;GS_1707_10.jpg;GS_1707_2.jpg,train
GS_1708,GS_Gansu,9,{'4.0': 9},4.0,GS_1708_1.jpg;GS_1708_2.jpg;GS_1708_3.jpg,test
GS_1709,GS_Gansu,4,{'4.25': 4},4.25,GS_1709_1.jpg;GS_1709_2.jpg;GS_1709_3.jpg,train
GS_171,GS_Gansu,6,{'3.75': 6},3.75,GS_171_1.jpg;GS_171_2.jpg;GS_171_3.jpg,train
GS_1710,GS_Gansu,6,{'3.75': 6},3.75,GS_1710_1.jpg;GS_1710_2.jpg;GS_1710_3.jpg,train
GS_1711,GS_Gansu,8,"{'4.0': 1, '4.25': 7}",4.25,GS_1711_2.jpg;GS_1711_1.jpg;GS_1711_3.jpg,train
GS_1712,GS_Gansu,6,{'4.25': 6},4.25,GS_1712_1.jpg;GS_1712_2.jpg;GS_1712_3.jpg,train
GS_1713,GS_Gansu,12,{'4.0': 12},4.0,GS_1713_1.jpg;GS_1713_10.jpg;GS_1713_11.jpg,val
GS_1714,GS_Gansu,11,{'4.0': 11},4.0,GS_1714_1.jpg;GS_1714_10.jpg;GS_1714_11.jpg,val
GS_1715,GS_Gansu,8,{'3.5': 8},3.5,GS_1715_1.jpg;GS_1715_2.jpg;GS_1715_3.jpg,train
GS_1716,GS_Gansu,13,{'4.25': 13},4.25,GS_1716_1.jpg;GS_1716_10.jpg;GS_1716_11.jpg,test
GS_1717,GS_Gansu,10,{'4.25': 10},4.25,GS_1717_1.jpg;GS_1717_10.jpg;GS_1717_2.jpg,val
GS_1718,GS_Gansu,8,{'3.5': 8},3.5,GS_1718_1.jpg;GS_1718_2.jpg;GS_1718_3.jpg,train
GS_1719,GS_Gansu,8,{'3.75': 8},3.75,GS_1719_1.jpg;GS_1719_2.jpg;GS_1719_3.jpg,train
GS_172,GS_Gansu,8,{'3.75': 8},3.75,GS_172_1.jpg;GS_172_2.jpg;GS_172_3.jpg,train
GS_1720,GS_Gansu,8,{'3.5': 8},3.5,GS_1720_1.jpg;GS_1720_2.jpg;GS_1720_3.jpg,train
GS_1721,GS_Gansu,4,{'4.0': 4},4.0,GS_1721_1.jpg;GS_1721_2.jpg;GS_1721_3.jpg,train
GS_1722,GS_Gansu,14,{'4.25': 14},4.25,GS_1722_1.jpg;GS_1722_10.jpg;GS_1722_11.jpg,train
GS_1723,GS_Gansu,8,{'4.0': 8},4.0,GS_1723_1.jpg;GS_1723_2.jpg;GS_1723_3.jpg,train
GS_1724,GS_Gansu,13,{'4.25': 13},4.25,GS_1724_1.jpg;GS_1724_10.jpg;GS_1724_11.jpg,val
GS_1725,GS_Gansu,9,{'3.5': 9},3.5,GS_1725_1.jpg;GS_1725_2.jpg;GS_1725_3.jpg,train
GS_1726,GS_Gansu,9,{'3.75': 9},3.75,GS_1726_1.jpg;GS_1726_2.jpg;GS_1726_3.jpg,train
GS_1727,GS_Gansu,9,{'3.75': 9},3.75,GS_1727_1.jpg;GS_1727_2.jpg;GS_1727_3.jpg,train
GS_1728,GS_Gansu,11,{'3.75': 11},3.75,GS_1728_1.jpg;GS_1728_10.jpg;GS_1728_11.jpg,train
GS_1729,GS_Gansu,9,{'4.0': 9},4.0,GS_1729_1.jpg;GS_1729_2.jpg;GS_1729_3.jpg,val
GS_173,GS_Gansu,5,{'3.75': 5},3.75,GS_173_1.jpg;GS_173_2.jpg;GS_173_3.jpg,train
GS_1730,GS_Gansu,12,{'4.0': 12},4.0,GS_1730_1.jpg;GS_1730_10.jpg;GS_1730_11.jpg,train
GS_1731,GS_Gansu,10,{'3.5': 10},3.5,GS_1731_1.jpg;GS_1731_10.jpg;GS_1731_2.jpg,val
GS_1732,GS_Gansu,13,{'3.75': 13},3.75,GS_1732_1.jpg;GS_1732_10.jpg;GS_1732_11.jpg,test
GS_1733,GS_Gansu,5,{'3.75': 5},3.75,GS_1733_1.jpg;GS_1733_2.jpg;GS_1733_3.jpg,train
GS_1734,GS_Gansu,8,{'3.75': 8},3.75,GS_1734_1.jpg;GS_1734_2.jpg;GS_1734_3.jpg,test
GS_1735,GS_Gansu,7,{'3.75': 7},3.75,GS_1735_1.jpg;GS_1735_2.jpg;GS_1735_3.jpg,train
GS_1736,GS_Gansu,12,{'3.75': 12},3.75,GS_1736_1.jpg;GS_1736_10.jpg;GS_1736_11.jpg,train
GS_1737,GS_Gansu,13,{'4.0': 13},4.0,GS_1737_1.jpg;GS_1737_10.jpg;GS_1737_11.jpg,train
GS_1738,GS_Gansu,11,{'3.5': 11},3.5,GS_1738_1.jpg;GS_1738_10.jpg;GS_1738_11.jpg,train
GS_1739,GS_Gansu,11,{'3.5': 11},3.5,GS_1739_1.jpg;GS_1739_10.jpg;GS_1739_11.jpg,val
GS_174,GS_Gansu,5,{'3.75': 5},3.75,GS_174_1.jpg;GS_174_2.jpg;GS_174_3.jpg,train
GS_1740,GS_Gansu,11,{'4.25': 11},4.25,GS_1740_1.jpg;GS_1740_10.jpg;GS_1740_11.jpg,train
GS_1741,GS_Gansu,7,{'3.75': 7},3.75,GS_1741_1.jpg;GS_1741_2.jpg;GS_1741_3.jpg,train
GS_1742,GS_Gansu,5,{'3.75': 5},3.75,GS_1742_1.jpg;GS_1742_2.jpg;GS_1742_3.jpg,test
GS_1743,GS_Gansu,9,{'4.0': 9},4.0,GS_1743_1.jpg;GS_1743_2.jpg;GS_1743_3.jpg,train
GS_1744,GS_Gansu,10,{'3.75': 10},3.75,GS_1744_1.jpg;GS_1744_10.jpg;GS_1744_2.jpg,train
GS_1745,GS_Gansu,6,{'4.25': 6},4.25,GS_1745_1.jpg;GS_1745_2.jpg;GS_1745_3.jpg,train
GS_1746,GS_Gansu,9,{'4.0': 9},4.0,GS_1746_1.jpg;GS_1746_2.jpg;GS_1746_3.jpg,val
GS_1747,GS_Gansu,12,{'4.25': 12},4.25,GS_1747_1.jpg;GS_1747_10.jpg;GS_1747_11.jpg,train
GS_1748,GS_Gansu,10,{'4.25': 10},4.25,GS_1748_1.jpg;GS_1748_10.jpg;GS_1748_2.jpg,train
GS_1749,GS_Gansu,11,{'4.25': 11},4.25,GS_1749_1.jpg;GS_1749_10.jpg;GS_1749_11.jpg,train
GS_175,GS_Gansu,12,{'3.75': 12},3.75,GS_175_1.jpg;GS_175_10.jpg;GS_175_11.jpg,train
GS_1750,GS_Gansu,10,{'3.5': 10},3.5,GS_1750_1.jpg;GS_1750_10.jpg;GS_1750_2.jpg,train
GS_1751,GS_Gansu,8,"{'3.25': 1, '3.5': 7}",3.5,GS_1751_1.jpg;GS_1751_2.jpg;GS_1751_3.jpg,test
GS_1752,GS_Gansu,10,{'4.0': 10},4.0,GS_1752_1.jpg;GS_1752_10.jpg;GS_1752_2.jpg,train
GS_1753,GS_Gansu,9,{'4.25': 9},4.25,GS_1753_1.jpg;GS_1753_2.jpg;GS_1753_3.jpg,train
GS_1754,GS_Gansu,8,{'3.75': 8},3.75,GS_1754_1.jpg;GS_1754_2.jpg;GS_1754_3.jpg,val
GS_1755,GS_Gansu,11,{'3.75': 11},3.75,GS_1755_1.jpg;GS_1755_10.jpg;GS_1755_11.jpg,test
GS_1756,GS_Gansu,10,{'3.75': 10},3.75,GS_1756_1.jpg;GS_1756_10.jpg;GS_1756_2.jpg,test
GS_1757,GS_Gansu,5,{'3.75': 5},3.75,GS_1757_1.jpg;GS_1757_2.jpg;GS_1757_3.jpg,train
GS_1758,GS_Gansu,10,{'4.0': 10},4.0,GS_1758_1.jpg;GS_1758_10.jpg;GS_1758_2.jpg,train
GS_1759,GS_Gansu,8,{'3.75': 8},3.75,GS_1759_1.jpg;GS_1759_2.jpg;GS_1759_3.jpg,train
GS_176,GS_Gansu,12,{'3.75': 12},3.75,GS_176_1.jpg;GS_176_10.jpg;GS_176_11.jpg,train
GS_1760,GS_Gansu,9,{'3.25': 9},3.25,GS_1760_1.jpg;GS_1760_2.jpg;GS_1760_3.jpg,val
GS_1761,GS_Gansu,10,{'3.75': 10},3.75,GS_1761_1.jpg;GS_1761_10.jpg;GS_1761_2.jpg,test
GS_1762,GS_Gansu,11,{'3.5': 11},3.5,GS_1762_1.jpg;GS_1762_10.jpg;GS_1762_11.jpg,train
GS_1763,GS_Gansu,8,{'3.5': 8},3.5,GS_1763_1.jpg;GS_1763_2.jpg;GS_1763_3.jpg,train
GS_1764,GS_Gansu,10,{'4.0': 10},4.0,GS_1764_1.jpg;GS_1764_10.jpg;GS_1764_2.jpg,train
GS_1765,GS_Gansu,6,{'4.0': 6},4.0,GS_1765_1.jpg;GS_1765_2.jpg;GS_1765_3.jpg,train
GS_1766,GS_Gansu,11,{'3.75': 11},3.75,GS_1766_1.jpg;GS_1766_10.jpg;GS_1766_11.jpg,train
GS_1767,GS_Gansu,7,{'4.25': 7},4.25,GS_1767_1.jpg;GS_1767_2.jpg;GS_1767_3.jpg,train
GS_1768,GS_Gansu,8,{'4.25': 8},4.25,GS_1768_1.jpg;GS_1768_2.jpg;GS_1768_3.jpg,train
GS_1769,GS_Gansu,8,{'4.25': 8},4.25,GS_1769_1.jpg;GS_1769_2.jpg;GS_1769_3.jpg,train
GS_177,GS_Gansu,10,{'3.75': 10},3.75,GS_177_1.jpg;GS_177_10.jpg;GS_177_2.jpg,train
GS_1770,GS_Gansu,5,{'4.25': 5},4.25,GS_1770_1.jpg;GS_1770_2.jpg;GS_1770_3.jpg,train
GS_1771,GS_Gansu,12,{'4.0': 12},4.0,GS_1771_1.jpg;GS_1771_10.jpg;GS_1771_11.jpg,test
GS_1772,GS_Gansu,5,{'4.25': 5},4.25,GS_1772_1.jpg;GS_1772_2.jpg;GS_1772_3.jpg,val
GS_1773,GS_Gansu,8,{'4.25': 8},4.25,GS_1773_1.jpg;GS_1773_2.jpg;GS_1773_3.jpg,test
GS_1774,GS_Gansu,7,{'3.25': 7},3.25,GS_1774_1.jpg;GS_1774_2.jpg;GS_1774_3.jpg,val
GS_1775,GS_Gansu,9,{'3.75': 9},3.75,GS_1775_1.jpg;GS_1775_2.jpg;GS_1775_3.jpg,val
GS_1776,GS_Gansu,10,{'4.0': 10},4.0,GS_1776_1.jpg;GS_1776_10.jpg;GS_1776_2.jpg,train
GS_1777,GS_Gansu,12,{'4.25': 12},4.25,GS_1777_1.jpg;GS_1777_10.jpg;GS_1777_11.jpg,val
GS_1778,GS_Gansu,10,{'3.5': 10},3.5,GS_1778_1.jpg;GS_1778_10.jpg;GS_1778_2.jpg,train
GS_1779,GS_Gansu,5,{'3.5': 5},3.5,GS_1779_1.jpg;GS_1779_2.jpg;GS_1779_3.jpg,train
GS_178,GS_Gansu,15,{'3.75': 15},3.75,GS_178_1.jpg;GS_178_10.jpg;GS_178_11.jpg,train
GS_1780,GS_Gansu,10,{'4.25': 10},4.25,GS_1780_1.jpg;GS_1780_10.jpg;GS_1780_2.jpg,train
GS_1781,GS_Gansu,11,{'3.5': 11},3.5,GS_1781_1.jpg;GS_1781_10.jpg;GS_1781_11.jpg,test
GS_1782,GS_Gansu,7,{'4.0': 7},4.0,GS_1782_1.jpg;GS_1782_2.jpg;GS_1782_3.jpg,train
GS_1783,GS_Gansu,7,{'3.5': 7},3.5,GS_1783_1.jpg;GS_1783_2.jpg;GS_1783_3.jpg,train
GS_1784,GS_Gansu,9,{'4.0': 9},4.0,GS_1784_1.jpg;GS_1784_2.jpg;GS_1784_3.jpg,train
GS_1785,GS_Gansu,10,{'4.25': 10},4.25,GS_1785_1.jpg;GS_1785_10.jpg;GS_1785_2.jpg,train
GS_1786,GS_Gansu,9,{'3.75': 9},3.75,GS_1786_1.jpg;GS_1786_2.jpg;GS_1786_3.jpg,val
GS_1787,GS_Gansu,9,{'4.25': 9},4.25,GS_1787_1.jpg;GS_1787_2.jpg;GS_1787_3.jpg,train
GS_1788,GS_Gansu,9,{'3.75': 9},3.75,GS_1788_1.jpg;GS_1788_2.jpg;GS_1788_3.jpg,train
GS_1789,GS_Gansu,8,{'4.0': 8},4.0,GS_1789_1.jpg;GS_1789_2.jpg;GS_1789_3.jpg,val
GS_179,GS_Gansu,9,{'3.75': 9},3.75,GS_179_1.jpg;GS_179_2.jpg;GS_179_3.jpg,val
GS_1790,GS_Gansu,12,{'3.25': 12},3.25,GS_1790_1.jpg;GS_1790_10.jpg;GS_1790_11.jpg,train
GS_1791,GS_Gansu,6,{'4.0': 6},4.0,GS_1791_1.jpg;GS_1791_2.jpg;GS_1791_3.jpg,train
GS_1792,GS_Gansu,8,{'3.5': 8},3.5,GS_1792_1.jpg;GS_1792_2.jpg;GS_1792_3.jpg,test
GS_1793,GS_Gansu,11,{'4.25': 11},4.25,GS_1793_1.jpg;GS_1793_10.jpg;GS_1793_11.jpg,test
GS_1794,GS_Gansu,5,{'4.25': 5},4.25,GS_1794_1.jpg;GS_1794_2.jpg;GS_1794_3.jpg,train
GS_1795,GS_Gansu,13,{'3.5': 13},3.5,GS_1795_1.jpg;GS_1795_10.jpg;GS_1795_11.jpg,train
GS_1796,GS_Gansu,8,{'3.75': 8},3.75,GS_1796_1.jpg;GS_1796_2.jpg;GS_1796_3.jpg,train
GS_1797,GS_Gansu,6,{'3.75': 6},3.75,GS_1797_1.jpg;GS_1797_2.jpg;GS_1797_3.jpg,train
GS_1798,GS_Gansu,10,{'4.0': 10},4.0,GS_1798_1.jpg;GS_1798_10.jpg;GS_1798_2.jpg,train
GS_1799,GS_Gansu,8,{'4.25': 8},4.25,GS_1799_1.jpg;GS_1799_2.jpg;GS_1799_3.jpg,train
GS_18,GS_Gansu,3,{'4.25': 3},4.25,GS_18_1.jpg;GS_18_2.jpg;GS_18_3.jpg,train
GS_180,GS_Gansu,5,{'3.5': 5},3.5,GS_180_1.jpg;GS_180_2.jpg;GS_180_3.jpg,train
GS_1800,GS_Gansu,12,{'4.0': 12},4.0,GS_1800_1.jpg;GS_1800_10.jpg;GS_1800_11.jpg,test
GS_1801,GS_Gansu,8,{'3.75': 8},3.75,GS_1801_1.jpg;GS_1801_2.jpg;GS_1801_3.jpg,train
GS_1802,GS_Gansu,9,{'3.5': 9},3.5,GS_1802_1.jpg;GS_1802_2.jpg;GS_1802_3.jpg,train
GS_1803,GS_Gansu,8,{'4.0': 8},4.0,GS_1803_1.jpg;GS_1803_2.jpg;GS_1803_3.jpg,train
GS_1804,GS_Gansu,12,{'4.0': 12},4.0,GS_1804_1.jpg;GS_1804_10.jpg;GS_1804_11.jpg,train
GS_1805,GS_Gansu,8,{'3.75': 8},3.75,GS_1805_1.jpg;GS_1805_2.jpg;GS_1805_3.jpg,train
GS_1806,GS_Gansu,8,{'3.75': 8},3.75,GS_1806_1.jpg;GS_1806_2.jpg;GS_1806_3.jpg,test
GS_1807,GS_Gansu,8,{'4.25': 8},4.25,GS_1807_1.jpg;GS_1807_2.jpg;GS_1807_3.jpg,train
GS_1808,GS_Gansu,5,{'3.5': 5},3.5,GS_1808_1.jpg;GS_1808_2.jpg;GS_1808_3.jpg,train
GS_1809,GS_Gansu,7,{'3.75': 7},3.75,GS_1809_1.jpg;GS_1809_2.jpg;GS_1809_3.jpg,test
GS_181,GS_Gansu,6,{'3.5': 6},3.5,GS_181_1.jpg;GS_181_2.jpg;GS_181_3.jpg,train
GS_1810,GS_Gansu,7,{'4.0': 7},4.0,GS_1810_1.jpg;GS_1810_2.jpg;GS_1810_3.jpg,train
GS_1811,GS_Gansu,3,{'3.75': 3},3.75,GS_1811_1.jpg;GS_1811_2.jpg;GS_1811_3.jpg,test
GS_1812,GS_Gansu,12,{'4.0': 12},4.0,GS_1812_1.jpg;GS_1812_10.jpg;GS_1812_11.jpg,train
GS_1813,GS_Gansu,9,{'4.25': 9},4.25,GS_1813_1.jpg;GS_1813_2.jpg;GS_1813_3.jpg,train
GS_1814,GS_Gansu,9,{'4.0': 9},4.0,GS_1814_1.jpg;GS_1814_2.jpg;GS_1814_3.jpg,test
GS_1815,GS_Gansu,7,{'3.75': 7},3.75,GS_1815_1.jpg;GS_1815_2.jpg;GS_1815_3.jpg,test
GS_1816,GS_Gansu,6,{'3.75': 6},3.75,GS_1816_1.jpg;GS_1816_2.jpg;GS_1816_3.jpg,train
GS_1817,GS_Gansu,6,{'3.75': 6},3.75,GS_1817_1.jpg;GS_1817_2.jpg;GS_1817_3.jpg,test
GS_1818,GS_Gansu,8,{'3.5': 8},3.5,GS_1818_1.jpg;GS_1818_2.jpg;GS_1818_3.jpg,val
GS_1819,GS_Gansu,11,{'4.25': 11},4.25,GS_1819_1.jpg;GS_1819_10.jpg;GS_1819_11.jpg,val
GS_182,GS_Gansu,8,{'3.75': 8},3.75,GS_182_1.jpg;GS_182_2.jpg;GS_182_3.jpg,train
GS_1820,GS_Gansu,5,{'3.25': 5},3.25,GS_1820_1.jpg;GS_1820_2.jpg;GS_1820_3.jpg,test
GS_1821,GS_Gansu,5,{'3.75': 5},3.75,GS_1821_1.jpg;GS_1821_2.jpg;GS_1821_3.jpg,train
GS_1822,GS_Gansu,5,{'3.75': 5},3.75,GS_1822_1.jpg;GS_1822_2.jpg;GS_1822_3.jpg,train
GS_1823,GS_Gansu,7,{'3.5': 7},3.5,GS_1823_1.jpg;GS_1823_2.jpg;GS_1823_3.jpg,train
GS_1824,GS_Gansu,10,{'4.25': 10},4.25,GS_1824_1.jpg;GS_1824_10.jpg;GS_1824_2.jpg,train
GS_1825,GS_Gansu,4,{'3.25': 4},3.25,GS_1825_1.jpg;GS_1825_2.jpg;GS_1825_3.jpg,test
GS_1826,GS_Gansu,12,{'3.5': 12},3.5,GS_1826_1.jpg;GS_1826_10.jpg;GS_1826_11.jpg,train
GS_1827,GS_Gansu,5,{'4.25': 5},4.25,GS_1827_1.jpg;GS_1827_2.jpg;GS_1827_3.jpg,val
GS_1828,GS_Gansu,8,{'3.75': 8},3.75,GS_1828_1.jpg;GS_1828_2.jpg;GS_1828_3.jpg,train
GS_1829,GS_Gansu,8,{'4.0': 8},4.0,GS_1829_1.jpg;GS_1829_2.jpg;GS_1829_3.jpg,train
GS_183,GS_Gansu,9,{'3.75': 9},3.75,GS_183_1.jpg;GS_183_2.jpg;GS_183_3.jpg,train
GS_1830,GS_Gansu,11,"{'3.5': 10, '3.75': 1}",3.5,GS_1830_10.jpg;GS_1830_11.jpg;GS_1830_2.jpg,train
GS_1831,GS_Gansu,10,{'4.25': 10},4.25,GS_1831_1.jpg;GS_1831_10.jpg;GS_1831_2.jpg,train
GS_1832,GS_Gansu,7,{'3.5': 7},3.5,GS_1832_1.jpg;GS_1832_2.jpg;GS_1832_3.jpg,train
GS_1833,GS_Gansu,9,{'3.75': 9},3.75,GS_1833_1.jpg;GS_1833_2.jpg;GS_1833_3.jpg,test
GS_1834,GS_Gansu,5,{'4.0': 5},4.0,GS_1834_1.jpg;GS_1834_2.jpg;GS_1834_3.jpg,train
GS_1835,GS_Gansu,8,{'4.25': 8},4.25,GS_1835_1.jpg;GS_1835_2.jpg;GS_1835_3.jpg,test
GS_1836,GS_Gansu,7,{'3.25': 7},3.25,GS_1836_1.jpg;GS_1836_2.jpg;GS_1836_3.jpg,test
GS_1837,GS_Gansu,8,{'3.5': 8},3.5,GS_1837_1.jpg;GS_1837_2.jpg;GS_1837_3.jpg,train
GS_1838,GS_Gansu,11,{'3.25': 11},3.25,GS_1838_1.jpg;GS_1838_10.jpg;GS_1838_11.jpg,train
GS_1839,GS_Gansu,6,{'3.5': 6},3.5,GS_1839_1.jpg;GS_1839_2.jpg;GS_1839_3.jpg,train
GS_184,GS_Gansu,6,{'3.25': 6},3.25,GS_184_1.jpg;GS_184_2.jpg;GS_184_3.jpg,test
GS_1840,GS_Gansu,7,{'3.75': 7},3.75,GS_1840_1.jpg;GS_1840_2.jpg;GS_1840_3.jpg,train
GS_1841,GS_Gansu,7,{'3.75': 7},3.75,GS_1841_1.jpg;GS_1841_2.jpg;GS_1841_3.jpg,train
GS_1842,GS_Gansu,4,{'3.5': 4},3.5,GS_1842_1.jpg;GS_1842_2.jpg;GS_1842_3.jpg,train
GS_1843,GS_Gansu,6,{'4.0': 6},4.0,GS_1843_1.jpg;GS_1843_2.jpg;GS_1843_3.jpg,train
GS_1844,GS_Gansu,6,{'4.0': 6},4.0,GS_1844_1.jpg;GS_1844_2.jpg;GS_1844_3.jpg,train
GS_1845,GS_Gansu,9,{'3.5': 9},3.5,GS_1845_1.jpg;GS_1845_2.jpg;GS_1845_3.jpg,test
GS_1846,GS_Gansu,8,{'3.75': 8},3.75,GS_1846_1.jpg;GS_1846_2.jpg;GS_1846_3.jpg,train
GS_1847,GS_Gansu,7,{'3.25': 7},3.25,GS_1847_1.jpg;GS_1847_2.jpg;GS_1847_3.jpg,train
GS_1848,GS_Gansu,6,{'3.5': 6},3.5,GS_1848_1.jpg;GS_1848_2.jpg;GS_1848_3.jpg,train
GS_1849,GS_Gansu,11,{'4.0': 11},4.0,GS_1849_1.jpg;GS_1849_10.jpg;GS_1849_11.jpg,train
GS_185,GS_Gansu,8,{'4.0': 8},4.0,GS_185_1.jpg;GS_185_2.jpg;GS_185_3.jpg,train
GS_1850,GS_Gansu,4,{'4.0': 4},4.0,GS_1850_1.jpg;GS_1850_2.jpg;GS_1850_3.jpg,train
GS_1851,GS_Gansu,5,{'4.25': 5},4.25,GS_1851_1.jpg;GS_1851_2.jpg;GS_1851_3.jpg,train
GS_1852,GS_Gansu,11,{'3.5': 11},3.5,GS_1852_1.jpg;GS_1852_10.jpg;GS_1852_11.jpg,test
GS_1853,GS_Gansu,7,{'3.5': 7},3.5,GS_1853_1.jpg;GS_1853_2.jpg;GS_1853_3.jpg,train
GS_1854,GS_Gansu,6,{'3.75': 6},3.75,GS_1854_1.jpg;GS_1854_2.jpg;GS_1854_3.jpg,train
GS_1855,GS_Gansu,11,{'3.5': 11},3.5,GS_1855_1.jpg;GS_1855_10.jpg;GS_1855_11.jpg,train
GS_1856,GS_Gansu,11,{'3.5': 11},3.5,GS_1856_1.jpg;GS_1856_10.jpg;GS_1856_11.jpg,test
GS_1857,GS_Gansu,11,{'3.5': 11},3.5,GS_1857_1.jpg;GS_1857_10.jpg;GS_1857_11.jpg,train
GS_1858,GS_Gansu,10,{'4.0': 10},4.0,GS_1858_1.jpg;GS_1858_10.jpg;GS_1858_2.jpg,train
GS_1859,GS_Gansu,8,{'4.0': 8},4.0,GS_1859_1.jpg;GS_1859_2.jpg;GS_1859_3.jpg,train
GS_186,GS_Gansu,10,{'3.25': 10},3.25,GS_186_1.jpg;GS_186_10.jpg;GS_186_2.jpg,val
GS_1860,GS_Gansu,7,{'3.5': 7},3.5,GS_1860_1.jpg;GS_1860_2.jpg;GS_1860_3.jpg,test
GS_1861,GS_Gansu,8,{'3.5': 8},3.5,GS_1861_1.jpg;GS_1861_2.jpg;GS_1861_3.jpg,train
GS_1862,GS_Gansu,8,{'3.25': 8},3.25,GS_1862_1.jpg;GS_1862_2.jpg;GS_1862_3.jpg,val
GS_1863,GS_Gansu,12,{'4.25': 12},4.25,GS_1863_1.jpg;GS_1863_10.jpg;GS_1863_11.jpg,train
GS_1864,GS_Gansu,9,{'3.75': 9},3.75,GS_1864_1.jpg;GS_1864_2.jpg;GS_1864_3.jpg,train
GS_1865,GS_Gansu,9,{'3.75': 9},3.75,GS_1865_1.jpg;GS_1865_2.jpg;GS_1865_3.jpg,train
GS_1866,GS_Gansu,12,{'3.25': 12},3.25,GS_1866_1.jpg;GS_1866_10.jpg;GS_1866_11.jpg,train
GS_1867,GS_Gansu,12,{'3.5': 12},3.5,GS_1867_1.jpg;GS_1867_10.jpg;GS_1867_11.jpg,test
GS_1868,GS_Gansu,8,{'3.5': 8},3.5,GS_1868_1.jpg;GS_1868_2.jpg;GS_1868_3.jpg,val
GS_1869,GS_Gansu,2,{'4.25': 2},4.25,GS_1869_1.jpg;GS_1869_2.jpg,train
GS_187,GS_Gansu,8,{'3.5': 8},3.5,GS_187_1.jpg;GS_187_2.jpg;GS_187_3.jpg,train
GS_1870,GS_Gansu,2,{'4.0': 2},4.0,GS_1870_1.jpg;GS_1870_2.jpg,val
GS_1871,GS_Gansu,7,{'4.0': 7},4.0,GS_1871_1.jpg;GS_1871_2.jpg;GS_1871_3.jpg,train
GS_1872,GS_Gansu,6,{'3.75': 6},3.75,GS_1872_1.jpg;GS_1872_2.jpg;GS_1872_3.jpg,test
GS_1873,GS_Gansu,8,{'4.25': 8},4.25,GS_1873_1.jpg;GS_1873_2.jpg;GS_1873_3.jpg,val
GS_1874,GS_Gansu,9,{'3.25': 9},3.25,GS_1874_1.jpg;GS_1874_2.jpg;GS_1874_3.jpg,test
GS_1875,GS_Gansu,7,{'4.0': 7},4.0,GS_1875_1.jpg;GS_1875_2.jpg;GS_1875_3.jpg,train
GS_1876,GS_Gansu,13,{'4.25': 13},4.25,GS_1876_1.jpg;GS_1876_10.jpg;GS_1876_11.jpg,train
GS_1877,GS_Gansu,8,{'3.75': 8},3.75,GS_1877_1.jpg;GS_1877_2.jpg;GS_1877_3.jpg,train
GS_1878,GS_Gansu,6,{'4.25': 6},4.25,GS_1878_1.jpg;GS_1878_2.jpg;GS_1878_3.jpg,train
GS_1879,GS_Gansu,11,{'4.0': 11},4.0,GS_1879_1.jpg;GS_1879_10.jpg;GS_1879_11.jpg,val
GS_188,GS_Gansu,9,{'3.5': 9},3.5,GS_188_1.jpg;GS_188_2.jpg;GS_188_3.jpg,train
GS_1880,GS_Gansu,10,{'3.75': 10},3.75,GS_1880_1.jpg;GS_1880_10.jpg;GS_1880_2.jpg,train
GS_1881,GS_Gansu,4,{'3.5': 4},3.5,GS_1881_1.jpg;GS_1881_2.jpg;GS_1881_3.jpg,train
GS_1882,GS_Gansu,9,{'4.0': 9},4.0,GS_1882_1.jpg;GS_1882_2.jpg;GS_1882_3.jpg,train
GS_1883,GS_Gansu,7,{'3.75': 7},3.75,GS_1883_1.jpg;GS_1883_2.jpg;GS_1883_3.jpg,train
GS_1884,GS_Gansu,4,{'3.75': 4},3.75,GS_1884_1.jpg;GS_1884_2.jpg;GS_1884_3.jpg,train
GS_1885,GS_Gansu,8,{'4.25': 8},4.25,GS_1885_1.jpg;GS_1885_2.jpg;GS_1885_3.jpg,train
GS_1886,GS_Gansu,12,{'4.25': 12},4.25,GS_1886_1.jpg;GS_1886_10.jpg;GS_1886_11.jpg,test
GS_1887,GS_Gansu,11,{'3.5': 11},3.5,GS_1887_1.jpg;GS_1887_10.jpg;GS_1887_11.jpg,train
