sample_id,dataset,source_image_path,provenance_group,cow_or_identity_id_if_available,session_or_timeblock_if_available,viewpoint,occlusion,body_cutoff,multiple_cows,review_status
vp1k_0696,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690279496_05-04-56_7_4.jpg,ev_1690279496_c7,cow_7,tb_1_cam_4,unknown / ambiguous,none,none,no,human_verified
vp1k_0697,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/4/1690288886_07-41-26_12_3.jpg,ev_1690288886_c12,cow_12,tb_2_cam_3,side,none,none,no,human_verified
vp1k_0698,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690326941_18-15-41_4_3.jpg,ev_1690326941_c4,cow_4,tb_3_cam_3,side,none,none,yes,human_verified
vp1k_0699,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/345/345_0217.jpg,parlor_cow_0345_sess_012,cow_345,parlor/parlor_cow_0345_sess_012,side,none,none,no,human_verified
vp1k_0700,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690322921_17-08-41_8_3.jpg,ev_1690322921_c8,cow_8,tb_3_cam_3,rear-oblique,none,none,yes,human_verified
vp1k_0701,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690303481_11-44-41_3_3.jpg,ev_1690303481_c3,cow_3,tb_2_cam_3,rear,none,none,no,human_verified
vp1k_0702,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/677/677_0225.jpg,parlor_cow_0677_sess_011,cow_677,parlor/parlor_cow_0677_sess_011,side,none,partial,no,human_verified
vp1k_0703,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.5/YM_1388_5.jpg,YM_burst_0432,,YM_Farm2/YM_1388,rear,none,none,yes,human_verified
vp1k_0704,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.0/GS_1506_4.jpg,GS_burst_0565,,GS_Gansu/GS_1506,rear,none,none,no,human_verified
vp1k_0705,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/627/627_0276.jpg,barn_cow_0627_sess_001,cow_627,barn/barn_cow_0627_sess_001,side,none,none,no,human_verified
vp1k_0706,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/290/290_0286.jpg,barn_cow_0290_sess_001,cow_290,barn/barn_cow_0290_sess_001,side,none,none,no,human_verified
vp1k_0707,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.25/GS_2959_4.jpg,GS_burst_2169,,GS_Gansu/GS_2959,rear,none,none,no,human_verified
vp1k_0708,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/998/998_0083.jpg,barn_cow_0998_sess_001,cow_998,barn/barn_cow_0998_sess_001,side,partial,none,no,human_verified
vp1k_0709,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690289831_07-57-11_6_3.jpg,ev_1690289831_c6,cow_6,tb_2_cam_3,unknown / ambiguous,none,none,yes,human_verified
vp1k_0710,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690307516_12-51-56_16_4.jpg,ev_1690307516_c16,cow_16,tb_2_cam_4,unknown / ambiguous,severe,none,no,human_verified
vp1k_0711,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690344161_23-02-41_7_4.jpg,ev_1690344161_c7,cow_7,tb_3_cam_4,unknown / ambiguous,none,none,no,human_verified
vp1k_0712,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/2/1690298291_10-18-11_5_3.jpg,ev_1690298291_c5,cow_5,tb_2_cam_3,side,severe,none,no,human_verified
vp1k_0713,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/2/1690315736_15-08-56_12_3.jpg,ev_1690315736_c12,cow_12,tb_2_cam_3,unknown / ambiguous,severe,none,no,human_verified
vp1k_0714,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690320806_16-33-26_16_3.jpg,ev_1690320806_c16,cow_16,tb_3_cam_3,side,severe,none,yes,human_verified
vp1k_0715,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/4/1690319591_16-13-11_14_2.jpg,ev_1690319591_c14,cow_14,tb_3_cam_2,unknown / ambiguous,none,none,no,human_verified
vp1k_0716,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/4/1690334141_20-15-41_15_3.jpg,ev_1690334141_c15,cow_15,tb_3_cam_3,side,partial,none,yes,human_verified
vp1k_0717,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690334711_20-25-11_6_2.jpg,ev_1690334711_c6,cow_6,tb_3_cam_2,rear-oblique,severe,none,no,human_verified
vp1k_0718,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690273661_03-27-41_15_3.jpg,ev_1690273661_c15,cow_15,tb_1_cam_3,unknown / ambiguous,none,none,no,human_verified
vp1k_0719,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.25/GS_1633_4.jpg,GS_burst_0706,,GS_Gansu/GS_1633,rear,none,none,yes,human_verified
vp1k_0720,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690331201_19-26-41_10_3.jpg,ev_1690331201_c10,cow_10,tb_3_cam_3,side,partial,none,no,human_verified
vp1k_0721,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/323/323_0217.jpg,barn_cow_0323_sess_001,cow_323,barn/barn_cow_0323_sess_001,side,none,none,no,human_verified
vp1k_0722,SideViewCows2026,datasets/id/external/sideviewcows2026/snapshots/images/853/853_0004.jpg,snap_cow_0853_sess_001,cow_853,snapshots/snap_cow_0853_sess_001,side,none,partial,no,human_verified
vp1k_0723,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.25/YM_979_2.jpg,YM_burst_2032,,YM_Farm2/YM_979,rear,none,none,no,human_verified
vp1k_0724,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.25/GS_599_5.jpg,GS_burst_2894,,GS_Gansu/GS_599,rear,none,none,no,human_verified
vp1k_0725,SideViewCows2026,datasets/id/external/sideviewcows2026/snapshots/images/684/684_0005.jpg,snap_cow_0684_sess_002,cow_684,snapshots/snap_cow_0684_sess_002,side,none,none,no,human_verified
vp1k_0726,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.25/GS_29_4.jpg,GS_burst_2103,,GS_Gansu/GS_29,rear,none,none,no,human_verified
vp1k_0727,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/594/594_0100.jpg,parlor_cow_0594_sess_007,cow_594,parlor/parlor_cow_0594_sess_007,side,severe,none,no,human_verified
vp1k_0728,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690272191_03-03-11_14_2.jpg,ev_1690272191_c14,cow_14,tb_1_cam_2,unknown / ambiguous,severe,none,no,human_verified
vp1k_0729,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.5/R-i429.jpg,STEREO_burst_0005,,STEREO_Farm3/STEREO_blk_005,unknown / ambiguous,none,none,no,human_verified
vp1k_0730,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/320/320_0522.jpg,parlor_cow_0320_sess_028,cow_320,parlor/parlor_cow_0320_sess_028,side,severe,none,yes,human_verified
vp1k_0731,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690321136_16-38-56_1_3.jpg,ev_1690321136_c1,cow_1,tb_3_cam_3,front-oblique,none,none,no,human_verified
vp1k_0732,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.25/GS_79_3.jpg,GS_burst_3106,,GS_Gansu/GS_79,rear,none,none,no,human_verified
vp1k_0733,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/544/544_0087.jpg,barn_cow_0544_sess_001,cow_544,barn/barn_cow_0544_sess_001,side,partial,none,no,human_verified
vp1k_0734,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/491/491_0301.jpg,barn_cow_0491_sess_001,cow_491,barn/barn_cow_0491_sess_001,side,none,none,no,human_verified
vp1k_0735,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.25/GS_1445_4.jpg,GS_burst_0497,,GS_Gansu/GS_1445,unknown / ambiguous,none,none,no,human_verified
vp1k_0736,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690309871_13-31-11_12_3.jpg,ev_1690309871_c12,cow_12,tb_2_cam_3,side,severe,none,no,human_verified
vp1k_0737,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/700/700_0162.jpg,barn_cow_0700_sess_001,cow_700,barn/barn_cow_0700_sess_001,side,none,none,yes,human_verified
vp1k_0738,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690292066_08-34-26_5_3.jpg,ev_1690292066_c5,cow_5,tb_2_cam_3,side,partial,none,no,human_verified
vp1k_0739,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.25/YM_2011_5.jpg,YM_burst_1124,,YM_Farm2/YM_2011,rear,none,none,yes,human_verified
vp1k_0740,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/166/166_0204.jpg,parlor_cow_0166_sess_022,cow_166,parlor/parlor_cow_0166_sess_022,side,none,none,no,human_verified
vp1k_0741,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690292426_08-40-26_5_3.jpg,ev_1690292426_c5,cow_5,tb_2_cam_3,unknown / ambiguous,none,none,no,human_verified
vp1k_0742,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/529/529_0462.jpg,barn_cow_0529_sess_002,cow_529,barn/barn_cow_0529_sess_002,side,none,partial,no,human_verified
vp1k_0743,SideViewCows2026,datasets/id/external/sideviewcows2026/snapshots/images/749/749_0002.jpg,snap_cow_0749_sess_001,cow_749,snapshots/snap_cow_0749_sess_001,side,none,none,yes,human_verified
vp1k_0744,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690314836_14-53-56_15_4.jpg,ev_1690314836_c15,cow_15,tb_2_cam_4,front-oblique,partial,none,yes,human_verified
vp1k_0745,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.5/GS_2027_5.jpg,GS_burst_1140,,GS_Gansu/GS_2027,unknown / ambiguous,none,none,yes,human_verified
vp1k_0746,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.25/YM_1989_5.jpg,YM_burst_1097,,YM_Farm2/YM_1989,rear,none,none,no,human_verified
vp1k_0747,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/389/389_0236.jpg,barn_cow_0389_sess_001,cow_389,barn/barn_cow_0389_sess_001,side,none,none,no,human_verified
vp1k_0748,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690330346_19-12-26_2_2.jpg,ev_1690330346_c2,cow_2,tb_3_cam_2,front-oblique,none,none,yes,human_verified
vp1k_0749,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/493/493_0072.jpg,parlor_cow_0493_sess_004,cow_493,parlor/parlor_cow_0493_sess_004,side,severe,none,no,human_verified
vp1k_0750,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.75/GS_99_4.jpg,GS_burst_3328,,GS_Gansu/GS_99,rear,none,none,no,human_verified
vp1k_0751,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/320/320_0277.jpg,barn_cow_0320_sess_001,cow_320,barn/barn_cow_0320_sess_001,side,partial,none,no,human_verified
vp1k_0752,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/510/510_1103.jpg,parlor_cow_0510_sess_067,cow_510,parlor/parlor_cow_0510_sess_067,side,none,partial,no,human_verified
vp1k_0753,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/399/399_0216.jpg,parlor_cow_0399_sess_009,cow_399,parlor/parlor_cow_0399_sess_009,side,partial,none,no,human_verified
vp1k_0754,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/970/970_0240.jpg,barn_cow_0970_sess_001,cow_970,barn/barn_cow_0970_sess_001,front-oblique,none,partial,no,human_verified
vp1k_0755,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.75/GS_2880_4.jpg,GS_burst_2082,,GS_Gansu/GS_2880,rear,none,none,no,human_verified
vp1k_0756,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690327166_18-19-26_3_3.jpg,ev_1690327166_c3,cow_3,tb_3_cam_3,front-oblique,severe,none,no,human_verified
vp1k_0757,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.0/GS_111_5.jpg,GS_burst_0125,,GS_Gansu/GS_111,rear,none,none,no,human_verified
vp1k_0758,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/2/1690280936_05-28-56_15_3.jpg,ev_1690280936_c15,cow_15,tb_2_cam_3,unknown / ambiguous,none,none,no,human_verified
vp1k_0759,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.0/YM_1387_5.jpg,YM_burst_0431,,YM_Farm2/YM_1387,rear,none,none,yes,human_verified
vp1k_0760,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690345346_23-22-26_10_1.jpg,ev_1690345346_c10,cow_10,tb_3_cam_1,unknown / ambiguous,severe,none,no,human_verified
vp1k_0761,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/403/403_0280.jpg,parlor_cow_0403_sess_016,cow_403,parlor/parlor_cow_0403_sess_016,side,severe,partial,no,human_verified
vp1k_0762,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690327151_18-19-11_4_3.jpg,ev_1690327151_c4,cow_4,tb_3_cam_3,side,partial,none,no,human_verified
vp1k_0763,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690344686_23-11-26_4_3.jpg,ev_1690344686_c4,cow_4,tb_3_cam_3,unknown / ambiguous,none,none,no,human_verified
vp1k_0764,SideViewCows2026,datasets/id/external/sideviewcows2026/snapshots/images/687/687_0001.jpg,snap_cow_0687_sess_001,cow_687,snapshots/snap_cow_0687_sess_001,side,none,severe,no,human_verified
vp1k_0765,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/4/1690311551_13-59-11_13_3.jpg,ev_1690311551_c13,cow_13,tb_2_cam_3,side,partial,none,yes,human_verified
vp1k_0766,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/305/305_0472.jpg,parlor_cow_0305_sess_028,cow_305,parlor/parlor_cow_0305_sess_028,side,severe,none,no,human_verified
vp1k_0767,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/737/737_0258.jpg,barn_cow_0737_sess_001,cow_737,barn/barn_cow_0737_sess_001,side,partial,none,no,human_verified
vp1k_0768,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.25/GS_3127_4.jpg,GS_burst_2357,,GS_Gansu/GS_3127,rear,none,none,no,human_verified
vp1k_0769,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.5/YM_711_18.jpg,YM_burst_1736,,YM_Farm2/YM_711,rear,none,none,yes,human_verified
vp1k_0770,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.0/YM_1862_5.jpg,YM_burst_0958,,YM_Farm2/YM_1862,rear,none,none,yes,human_verified
vp1k_0771,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/176/176_0936.jpg,parlor_cow_0176_sess_043,cow_176,parlor/parlor_cow_0176_sess_043,side,none,severe,no,human_verified
vp1k_0772,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/355/355_0203.jpg,parlor_cow_0355_sess_020,cow_355,parlor/parlor_cow_0355_sess_020,side,none,severe,no,human_verified
vp1k_0773,SideViewCows2026,datasets/id/external/sideviewcows2026/snapshots/images/475/475_0004.jpg,snap_cow_0475_sess_002,cow_475,snapshots/snap_cow_0475_sess_002,side,none,partial,no,human_verified
vp1k_0774,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/571/571_0008.jpg,parlor_cow_0571_sess_001,cow_571,parlor/parlor_cow_0571_sess_001,side,none,none,yes,human_verified
vp1k_0775,SideViewCows2026,datasets/id/external/sideviewcows2026/snapshots/images/970/970_0004.jpg,snap_cow_0970_sess_002,cow_970,snapshots/snap_cow_0970_sess_002,side,none,none,no,human_verified
vp1k_0776,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/4/1690327676_18-27-56_14_3.jpg,ev_1690327676_c14,cow_14,tb_3_cam_3,side,partial,none,no,human_verified
vp1k_0777,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/673/673_0079.jpg,barn_cow_0673_sess_001,cow_673,barn/barn_cow_0673_sess_001,side,none,partial,no,human_verified
vp1k_0778,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.25/GS_1473_4.jpg,GS_burst_0528,,GS_Gansu/GS_1473,rear,none,none,no,human_verified
vp1k_0779,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/192/192_0405.jpg,parlor_cow_0192_sess_019,cow_192,parlor/parlor_cow_0192_sess_019,side,none,none,no,human_verified
vp1k_0780,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690280906_05-28-26_9_3.jpg,ev_1690280906_c9,cow_9,tb_2_cam_3,unknown / ambiguous,none,none,no,human_verified
vp1k_0781,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/4/1690274741_03-45-41_10_3.jpg,ev_1690274741_c10,cow_10,tb_1_cam_3,side,partial,none,no,human_verified
vp1k_0782,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/4/1690328771_18-46-11_12_2.jpg,ev_1690328771_c12,cow_12,tb_3_cam_2,unknown / ambiguous,none,none,no,human_verified
vp1k_0783,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690322486_17-01-26_12_3.jpg,ev_1690322486_c12,cow_12,tb_3_cam_3,unknown / ambiguous,none,none,no,human_verified
vp1k_0784,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.25/GS_2838_4.jpg,GS_burst_2035,,GS_Gansu/GS_2838,rear,none,none,no,human_verified
vp1k_0785,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690299896_10-44-56_15_3.jpg,ev_1690299896_c15,cow_15,tb_2_cam_3,unknown / ambiguous,none,none,no,human_verified
vp1k_0786,SideViewCows2026,datasets/id/external/sideviewcows2026/snapshots/images/303/303_0004.jpg,snap_cow_0303_sess_002,cow_303,snapshots/snap_cow_0303_sess_002,side,none,none,no,human_verified
vp1k_0787,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.75/GS_471_4.jpg,GS_burst_2753,,GS_Gansu/GS_471,rear,none,none,no,human_verified
vp1k_0788,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690298831_10-27-11_7_3.jpg,ev_1690298831_c7,cow_7,tb_2_cam_3,side,none,none,no,human_verified
vp1k_0789,SideViewCows2026,datasets/id/external/sideviewcows2026/snapshots/images/845/845_0002.jpg,snap_cow_0845_sess_002,cow_845,snapshots/snap_cow_0845_sess_002,side,none,partial,no,human_verified
vp1k_0790,SideViewCows2026,datasets/id/external/sideviewcows2026/snapshots/images/481/481_0006.jpg,snap_cow_0481_sess_002,cow_481,snapshots/snap_cow_0481_sess_002,side,none,none,no,human_verified
vp1k_0791,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.25/GS_3314_5.jpg,GS_burst_2565,,GS_Gansu/GS_3314,rear,none,none,no,human_verified
vp1k_0792,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690281641_05-40-41_7_3.jpg,ev_1690281641_c7,cow_7,tb_2_cam_3,unknown / ambiguous,none,none,no,human_verified
vp1k_0793,SideViewCows2026,datasets/id/external/sideviewcows2026/snapshots/images/633/633_0005.jpg,snap_cow_0633_sess_004,cow_633,snapshots/snap_cow_0633_sess_004,side,none,none,no,human_verified
vp1k_0794,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.5/R-i8477.jpg,STEREO_burst_0181,,STEREO_Farm3/STEREO_blk_181,rear-oblique,none,none,no,human_verified
vp1k_0795,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/653/653_0309.jpg,parlor_cow_0653_sess_018,cow_653,parlor/parlor_cow_0653_sess_018,side,partial,none,no,human_verified
vp1k_0796,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690282106_05-48-26_7_3.jpg,ev_1690282106_c7,cow_7,tb_2_cam_3,front-oblique,none,none,no,human_verified
vp1k_0797,SideViewCows2026,datasets/id/external/sideviewcows2026/snapshots/images/128/128_0010.jpg,snap_cow_0128_sess_004,cow_128,snapshots/snap_cow_0128_sess_004,side,none,partial,no,human_verified
vp1k_0798,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.5/YM_1873_4.jpg,YM_burst_0970,,YM_Farm2/YM_1873,rear,none,none,yes,human_verified
vp1k_0799,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/488/488_0236.jpg,parlor_cow_0488_sess_013,cow_488,parlor/parlor_cow_0488_sess_013,rear-oblique,none,none,yes,human_verified
vp1k_0800,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.5/YM_976_2.jpg,YM_burst_2029,,YM_Farm2/YM_976,rear,none,none,yes,human_verified
vp1k_0801,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/975/975_0284.jpg,parlor_cow_0975_sess_021,cow_975,parlor/parlor_cow_0975_sess_021,side,none,none,no,human_verified
vp1k_0802,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690304111_11-55-11_4_3.jpg,ev_1690304111_c4,cow_4,tb_2_cam_3,side,severe,none,yes,human_verified
vp1k_0803,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.5/YM_9_4.jpg,YM_burst_1944,,YM_Farm2/YM_9,rear,none,none,no,human_verified
vp1k_0804,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690341851_22-24-11_4_3.jpg,ev_1690341851_c4,cow_4,tb_3_cam_3,front-oblique,none,none,yes,human_verified
vp1k_0805,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/778/778_0199.jpg,parlor_cow_0778_sess_010,cow_778,parlor/parlor_cow_0778_sess_010,side,none,none,no,human_verified
vp1k_0806,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.75/YM_1673_2.jpg,YM_burst_0748,,YM_Farm2/YM_1673,rear,none,none,yes,human_verified
vp1k_0807,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/7/1690328921_18-48-41_1_3.jpg,ev_1690328921_c1,cow_1,tb_3_cam_3,unknown / ambiguous,none,none,no,human_verified
vp1k_0808,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/4/1690341791_22-23-11_3_3.jpg,ev_1690341791_c3,cow_3,tb_3_cam_3,side,severe,none,yes,human_verified
vp1k_0809,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/275/275_0290.jpg,parlor_cow_0275_sess_018,cow_275,parlor/parlor_cow_0275_sess_018,side,none,severe,no,human_verified
vp1k_0810,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690328846_18-47-26_7_3.jpg,ev_1690328846_c7,cow_7,tb_3_cam_3,front-oblique,partial,partial,no,human_verified
vp1k_0811,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.75/GS_141_5.jpg,GS_burst_0458,,GS_Gansu/GS_141,rear,none,none,no,human_verified
vp1k_0812,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690284116_06-21-56_10_3.jpg,ev_1690284116_c10,cow_10,tb_2_cam_3,unknown / ambiguous,none,none,no,human_verified
vp1k_0813,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/124/124_0292.jpg,parlor_cow_0124_sess_020,cow_124,parlor/parlor_cow_0124_sess_020,side,none,none,no,human_verified
vp1k_0814,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/290/290_0096.jpg,barn_cow_0290_sess_001,cow_290,barn/barn_cow_0290_sess_001,side,none,none,no,human_verified
vp1k_0815,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/2/1690317026_15-30-26_2_3.jpg,ev_1690317026_c2,cow_2,tb_2_cam_3,side,severe,none,no,human_verified
vp1k_0816,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.25/GS_3182_3.jpg,GS_burst_2418,,GS_Gansu/GS_3182,rear,none,none,no,human_verified
vp1k_0817,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/166/166_0088.jpg,barn_cow_0166_sess_001,cow_166,barn/barn_cow_0166_sess_001,side,none,none,no,human_verified
vp1k_0818,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/4/1690287521_07-18-41_2_4.jpg,ev_1690287521_c2,cow_2,tb_2_cam_4,side,none,none,yes,human_verified
vp1k_0819,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/1/1690321076_16-37-56_2_3.jpg,ev_1690321076_c2,cow_2,tb_3_cam_3,side,severe,none,no,human_verified
vp1k_0820,SideViewCows2026,datasets/id/external/sideviewcows2026/snapshots/images/296/296_0011.jpg,snap_cow_0296_sess_003,cow_296,snapshots/snap_cow_0296_sess_003,side,none,none,no,human_verified
vp1k_0821,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.0/YM_1947_4.jpg,YM_burst_1051,,YM_Farm2/YM_1947,rear,none,none,no,human_verified
vp1k_0822,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/2/1690309706_13-28-26_15_3.jpg,ev_1690309706_c15,cow_15,tb_2_cam_3,unknown / ambiguous,none,none,no,human_verified
vp1k_0823,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.5/YM_319_4.jpg,YM_burst_1300,,YM_Farm2/YM_319,rear,none,none,yes,human_verified
vp1k_0824,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/843/843_0264.jpg,barn_cow_0843_sess_001,cow_843,barn/barn_cow_0843_sess_001,side,none,none,no,human_verified
vp1k_0825,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/547/547_0312.jpg,parlor_cow_0547_sess_017,cow_547,parlor/parlor_cow_0547_sess_017,side,none,none,no,human_verified
vp1k_0826,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/433/433_0085.jpg,parlor_cow_0433_sess_006,cow_433,parlor/parlor_cow_0433_sess_006,side,none,none,no,human_verified
vp1k_0827,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/4/1690291046_08-17-26_15_3.jpg,ev_1690291046_c15,cow_15,tb_2_cam_3,side,severe,severe,yes,human_verified
vp1k_0828,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690328816_18-46-56_7_3.jpg,ev_1690328816_c7,cow_7,tb_3_cam_3,front-oblique,partial,partial,no,human_verified
vp1k_0829,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/303/303_0079.jpg,barn_cow_0303_sess_001,cow_303,barn/barn_cow_0303_sess_001,side,none,none,no,human_verified
vp1k_0830,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/465/465_0677.jpg,parlor_cow_0465_sess_047,cow_465,parlor/parlor_cow_0465_sess_047,side,partial,none,no,human_verified
vp1k_0831,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/4/1690313921_14-38-41_5_3.jpg,ev_1690313921_c5,cow_5,tb_2_cam_3,unknown / ambiguous,none,none,no,human_verified
vp1k_0832,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/2/1690345391_23-23-11_5_3.jpg,ev_1690345391_c5,cow_5,tb_3_cam_3,unknown / ambiguous,none,none,no,human_verified
vp1k_0833,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690332761_19-52-41_11_3.jpg,ev_1690332761_c11,cow_11,tb_3_cam_3,side,none,partial,no,human_verified
